time,temperature_2m_mean,precipitation_sum,city,year
2023-01-23,15.5,0.0,Delhi,2023
2023-01-24,16.9,11.3,Delhi,2023
2023-01-25,16.4,1.0,Delhi,2023
2023-01-26,14.3,0.0,Delhi,2023
2023-01-27,12.1,0.0,Delhi,2023
2023-01-28,12.5,0.0,Delhi,2023
2023-01-29,12.8,4.2,Delhi,2023
2023-01-30,13.2,10.2,Delhi,2023
2023-01-31,14.1,0.0,Delhi,2023
2023-02-01,13.7,0.0,Delhi,2023
2023-02-02,14.7,0.0,Delhi,2023
2023-02-03,15.0,0.0,Delhi,2023
2023-02-04,15.9,0.0,Delhi,2023
2023-02-05,17.0,0.0,Delhi,2023
2023-02-06,17.6,0.0,Delhi,2023
2023-02-07,17.1,0.0,Delhi,2023
2023-02-08,15.7,0.0,Delhi,2023
2023-02-09,17.3,0.0,Delhi,2023
2023-02-10,18.6,0.0,Delhi,2023
2023-02-11,18.9,0.0,Delhi,2023
2023-02-12,15.8,0.0,Delhi,2023
2023-02-13,15.0,0.0,Delhi,2023
2023-02-14,16.8,0.0,Delhi,2023
2023-02-15,18.3,0.0,Delhi,2023
2023-02-16,18.3,0.0,Delhi,2023
2023-02-17,19.6,0.0,Delhi,2023
2023-02-18,19.0,0.0,Delhi,2023
2023-02-19,21.0,0.0,Delhi,2023
2023-02-20,22.3,0.0,Delhi,2023
2023-02-21,21.9,0.0,Delhi,2023
2023-02-22,20.5,0.0,Delhi,2023
2023-02-23,20.0,0.0,Delhi,2023
2023-02-24,19.8,0.0,Delhi,2023
2023-02-25,21.0,0.0,Delhi,2023
2023-02-26,22.3,0.0,Delhi,2023
2023-02-27,22.2,0.0,Delhi,2023
2023-02-28,21.6,0.0,Delhi,2023
2023-03-01,21.8,0.0,Delhi,2023
2023-03-02,22.1,0.0,Delhi,2023
2023-03-03,22.6,0.0,Delhi,2023
2023-03-04,22.4,0.0,Delhi,2023
2023-03-05,22.4,0.0,Delhi,2023
2023-03-06,21.7,0.0,Delhi,2023
2023-03-07,21.8,0.0,Delhi,2023
2023-03-08,21.3,0.2,Delhi,2023
2023-03-09,21.0,0.5,Delhi,2023
2023-03-10,22.3,0.0,Delhi,2023
2023-03-11,23.2,0.0,Delhi,2023
2023-03-12,24.3,0.0,Delhi,2023
2023-03-13,24.3,0.0,Delhi,2023
2023-03-14,24.2,0.0,Delhi,2023
2023-03-15,24.8,0.0,Delhi,2023
2023-03-16,24.5,0.1,Delhi,2023
2023-03-17,22.9,1.7,Delhi,2023
2023-03-18,20.4,0.3,Delhi,2023
2023-03-19,19.8,0.7,Delhi,2023
2023-03-20,18.7,24.3,Delhi,2023
2023-03-21,18.3,3.2,Delhi,2023
2023-03-22,19.5,0.0,Delhi,2023
2023-03-23,21.5,0.0,Delhi,2023
2023-03-24,21.6,15.8,Delhi,2023
2023-03-25,21.2,1.1,Delhi,2023
2023-03-26,21.8,0.0,Delhi,2023
2023-03-27,20.8,0.0,Delhi,2023
2023-03-28,21.8,0.0,Delhi,2023
2023-03-29,23.3,0.2,Delhi,2023
2023-03-30,21.8,5.7,Delhi,2023
2023-03-31,19.6,9.4,Delhi,2023
2023-04-01,20.1,0.9,Delhi,2023
2023-04-02,22.2,0.0,Delhi,2023
2023-04-03,23.3,0.0,Delhi,2023
2023-04-04,22.2,0.2,Delhi,2023
2023-04-05,22.9,0.0,Delhi,2023
2023-04-06,23.9,0.0,Delhi,2023
2023-04-07,24.3,0.0,Delhi,2023
2023-04-08,24.4,0.0,Delhi,2023
2023-04-09,26.2,0.0,Delhi,2023
2023-04-10,26.4,0.0,Delhi,2023
2023-04-11,27.7,0.0,Delhi,2023
2023-04-12,29.4,0.0,Delhi,2023
2023-04-13,29.5,0.0,Delhi,2023
2023-04-14,29.5,0.0,Delhi,2023
2023-04-15,30.9,0.0,Delhi,2023
2023-04-16,31.3,0.0,Delhi,2023
2023-04-17,32.5,0.0,Delhi,2023
2023-04-18,32.6,0.0,Delhi,2023
2023-04-19,29.8,0.0,Delhi,2023
2023-04-20,28.1,0.0,Delhi,2023
2023-04-21,28.8,0.0,Delhi,2023
2023-04-22,28.6,0.0,Delhi,2023
2023-04-23,26.9,0.0,Delhi,2023
2023-04-24,26.1,0.0,Delhi,2023
2023-04-25,27.1,0.0,Delhi,2023
2023-04-26,28.9,0.0,Delhi,2023
2023-04-27,29.1,0.0,Delhi,2023
2023-04-28,27.9,0.0,Delhi,2023
2023-04-29,26.4,0.6,Delhi,2023
2023-04-30,24.6,1.4,Delhi,2023
2023-05-01,22.1,5.4,Delhi,2023
2023-05-02,22.5,5.4,Delhi,2023
2023-05-03,22.4,6.8,Delhi,2023
2023-05-04,24.2,0.0,Delhi,2023
2023-05-05,25.9,5.4,Delhi,2023
2023-05-06,27.4,0.0,Delhi,2023
2023-05-07,28.9,0.0,Delhi,2023
2023-05-08,29.2,0.0,Delhi,2023
2023-05-09,29.5,0.0,Delhi,2023
2023-05-10,29.7,0.0,Delhi,2023
2023-05-11,31.0,0.0,Delhi,2023
2023-05-12,33.3,0.0,Delhi,2023
2023-05-13,33.3,0.0,Delhi,2023
2023-05-14,32.5,0.0,Delhi,2023
2023-05-15,33.4,0.0,Delhi,2023
2023-05-16,32.4,0.0,Delhi,2023
2023-05-17,33.2,0.0,Delhi,2023
2023-05-18,31.0,0.0,Delhi,2023
2023-05-19,31.6,0.0,Delhi,2023
2023-05-20,32.8,0.0,Delhi,2023
2023-05-21,34.8,0.0,Delhi,2023
2023-05-22,36.1,0.0,Delhi,2023
2023-05-23,35.3,1.0,Delhi,2023
2023-05-24,30.8,0.2,Delhi,2023
2023-05-25,28.2,0.2,Delhi,2023
2023-05-26,28.5,0.0,Delhi,2023
2023-05-27,27.1,19.2,Delhi,2023
2023-05-28,27.4,0.3,Delhi,2023
2023-05-29,27.1,1.2,Delhi,2023
2023-05-30,27.3,0.1,Delhi,2023
2023-05-31,24.9,2.9,Delhi,2023
2023-06-01,26.4,0.4,Delhi,2023
2023-06-02,27.5,1.3,Delhi,2023
2023-06-03,29.2,0.0,Delhi,2023
2023-06-04,29.2,1.6,Delhi,2023
2023-06-05,30.4,0.1,Delhi,2023
2023-06-06,31.4,0.0,Delhi,2023
2023-06-07,32.1,0.0,Delhi,2023
2023-06-08,32.7,0.0,Delhi,2023
2023-06-09,34.2,0.0,Delhi,2023
2023-06-10,34.4,0.0,Delhi,2023
2023-06-11,33.8,0.0,Delhi,2023
2023-06-12,34.9,0.0,Delhi,2023
2023-06-13,36.2,0.0,Delhi,2023
2023-06-14,35.6,0.0,Delhi,2023
2023-06-15,33.2,0.4,Delhi,2023
2023-06-16,32.2,1.2,Delhi,2023
2023-06-17,32.9,0.3,Delhi,2023
2023-06-18,32.1,4.0,Delhi,2023
2023-06-19,29.6,6.6,Delhi,2023
2023-06-20,30.6,16.6,Delhi,2023
2023-06-21,29.3,20.3,Delhi,2023
2023-06-22,31.4,2.7,Delhi,2023
2023-06-23,30.8,6.1,Delhi,2023
2023-06-24,30.9,10.7,Delhi,2023
2023-06-25,28.0,13.6,Delhi,2023
2023-06-26,28.0,5.8,Delhi,2023
2023-06-27,28.7,8.1,Delhi,2023
2023-06-28,29.1,12.2,Delhi,2023
2023-06-29,28.5,11.7,Delhi,2023
2023-06-30,28.8,12.7,Delhi,2023
2023-07-01,29.1,1.9,Delhi,2023
2023-07-02,30.5,0.9,Delhi,2023
2023-07-03,31.1,4.5,Delhi,2023
2023-07-04,30.7,2.5,Delhi,2023
2023-07-05,29.1,13.0,Delhi,2023
2023-07-06,29.0,4.8,Delhi,2023
2023-07-07,28.5,10.0,Delhi,2023
2023-07-08,27.2,34.4,Delhi,2023
2023-07-09,27.0,29.7,Delhi,2023
2023-07-10,27.6,34.1,Delhi,2023
2023-07-11,28.5,2.9,Delhi,2023
2023-07-12,28.5,9.6,Delhi,2023
2023-07-13,29.1,5.2,Delhi,2023
2023-07-14,28.5,21.1,Delhi,2023
2023-07-15,28.6,17.7,Delhi,2023
2023-07-16,28.6,21.9,Delhi,2023
2023-07-17,29.0,11.8,Delhi,2023
2023-07-18,28.2,13.4,Delhi,2023
2023-07-19,28.9,9.3,Delhi,2023
2023-07-20,29.8,23.7,Delhi,2023
2023-07-21,30.9,4.2,Delhi,2023
2023-07-22,30.7,6.0,Delhi,2023
2023-07-23,30.9,0.6,Delhi,2023
2023-07-24,29.9,7.8,Delhi,2023
2023-07-25,29.3,11.8,Delhi,2023
2023-07-26,27.0,18.3,Delhi,2023
2023-07-27,28.5,11.0,Delhi,2023
2023-07-28,28.2,27.0,Delhi,2023
2023-07-29,27.8,11.2,Delhi,2023
2023-07-30,29.0,2.3,Delhi,2023
2023-07-31,29.6,0.8,Delhi,2023
2023-08-01,30.3,0.2,Delhi,2023
2023-08-02,30.2,1.4,Delhi,2023
2023-08-03,29.4,9.6,Delhi,2023
2023-08-04,28.4,11.5,Delhi,2023
2023-08-05,29.4,4.8,Delhi,2023
2023-08-06,30.0,1.9,Delhi,2023
2023-08-07,30.0,0.1,Delhi,2023
2023-08-08,30.3,0.0,Delhi,2023
2023-08-09,30.7,0.0,Delhi,2023
2023-08-10,29.9,1.7,Delhi,2023
2023-08-11,30.6,1.6,Delhi,2023
2023-08-12,31.3,0.0,Delhi,2023
2023-08-13,31.0,0.7,Delhi,2023
2023-08-14,29.7,0.0,Delhi,2023
2023-08-15,29.8,0.1,Delhi,2023
2023-08-16,30.9,0.1,Delhi,2023
2023-08-17,31.8,0.0,Delhi,2023
2023-08-18,31.7,0.1,Delhi,2023
2023-08-19,30.3,7.4,Delhi,2023
2023-08-20,31.8,0.1,Delhi,2023
2023-08-21,32.0,0.8,Delhi,2023
2023-08-22,30.4,12.6,Delhi,2023
2023-08-23,27.7,15.5,Delhi,2023
2023-08-24,29.0,0.0,Delhi,2023
2023-08-25,30.0,0.0,Delhi,2023
2023-08-26,30.4,0.0,Delhi,2023
2023-08-27,30.4,0.1,Delhi,2023
2023-08-28,29.4,2.2,Delhi,2023
2023-08-29,30.4,0.0,Delhi,2023
2023-08-30,30.9,0.0,Delhi,2023
2023-08-31,31.1,0.0,Delhi,2023
2023-09-01,31.9,0.0,Delhi,2023
2023-09-02,31.8,0.0,Delhi,2023
2023-09-03,31.3,0.0,Delhi,2023
2023-09-04,31.3,0.0,Delhi,2023
2023-09-05,30.7,6.1,Delhi,2023
2023-09-06,30.9,1.7,Delhi,2023
2023-09-07,31.9,0.0,Delhi,2023
2023-09-08,30.3,1.3,Delhi,2023
2023-09-09,27.8,2.5,Delhi,2023
2023-09-10,26.1,35.3,Delhi,2023
2023-09-11,27.5,1.0,Delhi,2023
2023-09-12,28.7,0.0,Delhi,2023
2023-09-13,29.7,7.4,Delhi,2023
2023-09-14,29.2,5.5,Delhi,2023
2023-09-15,28.1,5.7,Delhi,2023
2023-09-16,28.3,7.8,Delhi,2023
2023-09-17,27.1,6.5,Delhi,2023
2023-09-18,27.9,2.1,Delhi,2023
2023-09-19,28.6,0.2,Delhi,2023
2023-09-20,29.4,0.9,Delhi,2023
2023-09-21,28.9,2.6,Delhi,2023
2023-09-22,29.4,0.3,Delhi,2023
2023-09-23,28.6,1.4,Delhi,2023
2023-09-24,27.9,0.9,Delhi,2023
2023-09-25,28.6,0.2,Delhi,2023
2023-09-26,28.8,0.2,Delhi,2023
2023-09-27,27.8,0.0,Delhi,2023
2023-09-28,26.6,0.0,Delhi,2023
2023-09-29,26.8,0.0,Delhi,2023
2023-09-30,27.9,0.0,Delhi,2023
2023-10-01,27.4,0.0,Delhi,2023
2023-10-02,26.7,0.0,Delhi,2023
2023-10-03,26.4,0.0,Delhi,2023
2023-10-04,26.3,0.0,Delhi,2023
2023-10-05,26.4,0.0,Delhi,2023
2023-10-06,27.3,0.0,Delhi,2023
2023-10-07,28.3,0.0,Delhi,2023
2023-10-08,29.7,0.0,Delhi,2023
2023-10-09,29.3,0.0,Delhi,2023
2023-10-10,28.4,2.5,Delhi,2023
2023-10-11,26.5,0.0,Delhi,2023
2023-10-12,25.8,0.0,Delhi,2023
2023-10-13,27.5,0.0,Delhi,2023
2023-10-14,28.2,0.0,Delhi,2023
2023-10-15,27.3,0.1,Delhi,2023
2023-10-16,24.3,9.9,Delhi,2023
2023-10-17,22.3,3.3,Delhi,2023
2023-10-18,22.6,0.0,Delhi,2023
2023-10-19,21.9,0.0,Delhi,2023
2023-10-20,22.4,0.0,Delhi,2023
2023-10-21,22.8,0.0,Delhi,2023
2023-10-22,23.3,0.0,Delhi,2023
2023-10-23,23.2,0.0,Delhi,2023
2023-10-24,23.4,0.0,Delhi,2023
2023-10-25,23.2,0.0,Delhi,2023
2023-10-26,22.9,0.0,Delhi,2023
2023-10-27,22.9,0.0,Delhi,2023
2023-10-28,24.4,0.0,Delhi,2023
2023-10-29,24.0,0.0,Delhi,2023
2023-10-30,23.9,0.0,Delhi,2023
2023-10-31,24.1,0.0,Delhi,2023
2023-11-01,24.0,0.0,Delhi,2023
2023-11-02,24.1,0.0,Delhi,2023
2023-11-03,22.5,1.1,Delhi,2023
2023-11-04,22.5,0.0,Delhi,2023
2023-11-05,22.7,0.0,Delhi,2023
2023-11-06,22.2,0.0,Delhi,2023
2023-11-07,22.5,0.0,Delhi,2023
2023-11-08,22.7,0.0,Delhi,2023
2023-11-09,22.7,0.0,Delhi,2023
2023-11-10,20.5,2.9,Delhi,2023
2023-11-11,19.2,0.0,Delhi,2023
2023-11-12,18.8,0.0,Delhi,2023
2023-11-13,19.0,0.0,Delhi,2023
2023-11-14,18.9,0.0,Delhi,2023
2023-11-15,18.5,0.0,Delhi,2023
2023-11-16,19.7,0.0,Delhi,2023
2023-11-17,20.4,0.0,Delhi,2023
2023-11-18,19.9,0.0,Delhi,2023
2023-11-19,20.1,0.0,Delhi,2023
2023-11-20,19.6,0.0,Delhi,2023
2023-11-21,18.8,0.0,Delhi,2023
2023-11-22,18.1,0.0,Delhi,2023
2023-11-23,18.0,0.0,Delhi,2023
2023-11-24,18.5,0.0,Delhi,2023
2023-11-25,18.5,0.0,Delhi,2023
2023-11-26,19.2,0.0,Delhi,2023
2023-11-27,18.5,4.0,Delhi,2023
2023-11-28,17.4,3.2,Delhi,2023
2023-11-29,18.5,0.4,Delhi,2023
2023-11-30,17.8,1.0,Delhi,2023
2023-12-01,18.4,0.1,Delhi,2023
2023-12-02,18.0,0.0,Delhi,2023
2023-12-03,18.0,0.1,Delhi,2023
2023-12-04,17.8,0.0,Delhi,2023
2023-12-05,16.5,0.0,Delhi,2023
2023-12-06,16.4,0.0,Delhi,2023
2023-12-07,16.7,0.0,Delhi,2023
2023-12-08,16.5,0.0,Delhi,2023
2023-12-09,15.9,0.0,Delhi,2023
2023-12-10,15.5,0.0,Delhi,2023
2023-12-11,15.2,0.0,Delhi,2023
2023-12-12,15.6,0.0,Delhi,2023
2023-12-13,15.9,0.0,Delhi,2023
2023-12-14,14.7,0.0,Delhi,2023
2023-12-15,14.2,0.0,Delhi,2023
2023-12-16,14.5,0.0,Delhi,2023
2023-12-17,15.4,0.0,Delhi,2023
2023-12-18,14.3,0.0,Delhi,2023
2023-12-19,14.2,0.0,Delhi,2023
2023-12-20,13.6,0.0,Delhi,2023
2023-12-21,13.9,0.0,Delhi,2023
2023-12-22,13.9,0.0,Delhi,2023
2023-12-23,16.1,0.3,Delhi,2023
2023-12-24,15.8,0.0,Delhi,2023
2023-12-25,15.5,0.0,Delhi,2023
2023-12-26,15.4,0.0,Delhi,2023
2023-12-27,14.3,0.0,Delhi,2023
2023-12-28,14.0,0.0,Delhi,2023
2023-12-29,13.3,0.0,Delhi,2023
2023-12-30,12.5,0.0,Delhi,2023
2023-12-31,12.7,0.0,Delhi,2023
2014-01-01,24.6,0.0,Mumbai,2014
2014-01-02,25.2,0.0,Mumbai,2014
2014-01-03,24.9,0.0,Mumbai,2014
2014-01-04,24.2,0.0,Mumbai,2014
2014-01-05,23.5,0.0,Mumbai,2014
2014-01-06,23.2,0.0,Mumbai,2014
2014-01-07,23.9,0.0,Mumbai,2014
2014-01-08,24.2,0.0,Mumbai,2014
2014-01-09,23.3,0.0,Mumbai,2014
2014-01-10,22.2,0.0,Mumbai,2014
2014-01-11,21.1,0.0,Mumbai,2014
2014-01-12,21.6,0.0,Mumbai,2014
2014-01-13,22.4,0.0,Mumbai,2014
2014-01-14,22.9,0.0,Mumbai,2014
2014-01-15,23.5,0.0,Mumbai,2014
2014-01-16,23.1,0.0,Mumbai,2014
2014-01-17,21.7,0.0,Mumbai,2014
2014-01-18,21.6,0.0,Mumbai,2014
2014-01-19,22.7,0.0,Mumbai,2014
2014-01-20,23.2,0.0,Mumbai,2014
2014-01-21,23.6,0.4,Mumbai,2014
2014-01-22,24.4,0.0,Mumbai,2014
2014-01-23,24.5,0.0,Mumbai,2014
2014-01-24,24.4,0.0,Mumbai,2014
2014-01-25,25.0,0.0,Mumbai,2014
2014-01-26,26.0,0.0,Mumbai,2014
2014-01-27,26.9,0.0,Mumbai,2014
2014-01-28,25.7,0.0,Mumbai,2014
2014-01-29,24.7,0.0,Mumbai,2014
2014-01-30,25.0,0.0,Mumbai,2014
2014-01-31,25.5,0.0,Mumbai,2014
2014-02-01,25.5,0.0,Mumbai,2014
2014-02-02,25.5,0.0,Mumbai,2014
2014-02-03,25.7,0.0,Mumbai,2014
2014-02-04,25.7,0.0,Mumbai,2014
2014-02-05,25.7,0.0,Mumbai,2014
2014-02-06,25.0,0.0,Mumbai,2014
2014-02-07,23.7,0.0,Mumbai,2014
2014-02-08,23.6,0.0,Mumbai,2014
2014-02-09,22.7,0.0,Mumbai,2014
2014-02-10,22.4,0.0,Mumbai,2014
2014-02-11,22.3,0.0,Mumbai,2014
2014-02-12,22.1,0.0,Mumbai,2014
2014-02-13,23.1,0.0,Mumbai,2014
2014-02-14,22.8,0.2,Mumbai,2014
2014-02-15,22.0,0.1,Mumbai,2014
2014-02-16,22.1,0.0,Mumbai,2014
2014-02-17,24.1,0.0,Mumbai,2014
2014-02-18,25.2,0.0,Mumbai,2014
2014-02-19,25.3,0.0,Mumbai,2014
2014-02-20,24.9,0.0,Mumbai,2014
2014-02-21,24.1,0.0,Mumbai,2014
2014-02-22,23.8,0.0,Mumbai,2014
2014-02-23,24.4,0.0,Mumbai,2014
2014-02-24,25.5,0.0,Mumbai,2014
2014-02-25,25.7,0.0,Mumbai,2014
2014-02-26,25.4,0.0,Mumbai,2014
2014-02-27,25.1,0.0,Mumbai,2014
2014-02-28,24.2,0.0,Mumbai,2014
2014-03-01,23.0,0.0,Mumbai,2014
2014-03-02,24.7,0.0,Mumbai,2014
2014-03-03,25.5,0.0,Mumbai,2014
2014-03-04,24.4,0.0,Mumbai,2014
2014-03-05,24.8,0.0,Mumbai,2014
2014-03-06,24.6,0.0,Mumbai,2014
2014-03-07,25.1,0.3,Mumbai,2014
2014-03-08,25.8,0.0,Mumbai,2014
2014-03-09,25.3,0.0,Mumbai,2014
2014-03-10,25.4,0.0,Mumbai,2014
2014-03-11,25.1,0.0,Mumbai,2014
2014-03-12,26.8,0.6,Mumbai,2014
2014-03-13,27.9,0.0,Mumbai,2014
2014-03-14,28.0,0.0,Mumbai,2014
2014-03-15,28.5,0.0,Mumbai,2014
2014-03-16,28.9,0.0,Mumbai,2014
2014-03-17,29.8,0.0,Mumbai,2014
2014-03-18,28.6,0.0,Mumbai,2014
2014-03-19,29.3,0.0,Mumbai,2014
2014-03-20,29.1,0.0,Mumbai,2014
2014-03-21,26.8,0.0,Mumbai,2014
2014-03-22,25.0,0.0,Mumbai,2014
2014-03-23,25.9,0.0,Mumbai,2014
2014-03-24,26.5,0.0,Mumbai,2014
2014-03-25,26.9,0.0,Mumbai,2014
2014-03-26,27.8,0.0,Mumbai,2014
2014-03-27,27.9,0.0,Mumbai,2014
2014-03-28,27.3,0.0,Mumbai,2014
2014-03-29,28.4,0.0,Mumbai,2014
2014-03-30,29.8,0.0,Mumbai,2014
2014-03-31,28.5,0.0,Mumbai,2014
2014-04-01,27.3,0.0,Mumbai,2014
2014-04-02,27.1,0.0,Mumbai,2014
2014-04-03,27.7,0.0,Mumbai,2014
2014-04-04,29.4,0.0,Mumbai,2014
2014-04-05,28.4,0.0,Mumbai,2014
2014-04-06,28.3,0.0,Mumbai,2014
2014-04-07,28.1,0.0,Mumbai,2014
2014-04-08,28.2,0.0,Mumbai,2014
2014-04-09,27.2,0.0,Mumbai,2014
2014-04-10,27.3,0.0,Mumbai,2014
2014-04-11,26.7,0.0,Mumbai,2014
2014-04-12,26.5,0.0,Mumbai,2014
2014-04-13,26.7,0.0,Mumbai,2014
2014-04-14,26.7,0.0,Mumbai,2014
2014-04-15,26.5,0.0,Mumbai,2014
2014-04-16,27.2,0.0,Mumbai,2014
2014-04-17,27.3,0.0,Mumbai,2014
2014-04-18,27.6,0.0,Mumbai,2014
2014-04-19,27.6,0.0,Mumbai,2014
2014-04-20,27.9,0.0,Mumbai,2014
2014-04-21,29.7,0.0,Mumbai,2014
2014-04-22,30.6,0.0,Mumbai,2014
2014-04-23,31.8,0.0,Mumbai,2014
2014-04-24,30.5,0.0,Mumbai,2014
2014-04-25,29.5,0.0,Mumbai,2014
2014-04-26,29.4,0.0,Mumbai,2014
2014-04-27,29.1,0.0,Mumbai,2014
2014-04-28,28.8,0.0,Mumbai,2014
2014-04-29,29.1,0.0,Mumbai,2014
2014-04-30,29.2,0.0,Mumbai,2014
2014-05-01,28.9,0.0,Mumbai,2014
2014-05-02,28.7,0.0,Mumbai,2014
2014-05-03,28.5,0.0,Mumbai,2014
2014-05-04,28.5,0.0,Mumbai,2014
2014-05-05,28.4,0.0,Mumbai,2014
2014-05-06,29.5,0.0,Mumbai,2014
2014-05-07,30.4,0.0,Mumbai,2014
2014-05-08,30.6,0.0,Mumbai,2014
2014-05-09,30.2,0.0,Mumbai,2014
2014-05-10,29.1,0.0,Mumbai,2014
2014-05-11,28.7,0.0,Mumbai,2014
2014-05-12,28.9,0.0,Mumbai,2014
2014-05-13,29.2,0.0,Mumbai,2014
2014-05-14,29.1,0.4,Mumbai,2014
2014-05-15,29.2,0.0,Mumbai,2014
2014-05-16,29.1,0.0,Mumbai,2014
2014-05-17,29.4,0.4,Mumbai,2014
2014-05-18,30.0,0.0,Mumbai,2014
2014-05-19,31.5,0.0,Mumbai,2014
2014-05-20,31.2,0.0,Mumbai,2014
2014-05-21,30.1,0.0,Mumbai,2014
2014-05-22,29.5,0.0,Mumbai,2014
2014-05-23,29.3,0.0,Mumbai,2014
2014-05-24,29.5,0.0,Mumbai,2014
2014-05-25,29.2,0.0,Mumbai,2014
2014-05-26,29.7,0.0,Mumbai,2014
2014-05-27,29.9,0.0,Mumbai,2014
2014-05-28,30.0,0.0,Mumbai,2014
2014-05-29,30.1,0.0,Mumbai,2014
2014-05-30,29.9,0.0,Mumbai,2014
2014-05-31,29.6,0.0,Mumbai,2014
2014-06-01,29.9,0.0,Mumbai,2014
2014-06-02,30.2,0.0,Mumbai,2014
2014-06-03,30.3,0.0,Mumbai,2014
2014-06-04,30.4,0.0,Mumbai,2014
2014-06-05,30.5,0.0,Mumbai,2014
2014-06-06,30.6,0.0,Mumbai,2014
2014-06-07,30.3,0.0,Mumbai,2014
2014-06-08,30.6,0.0,Mumbai,2014
2014-06-09,30.5,0.2,Mumbai,2014
2014-06-10,30.7,1.4,Mumbai,2014
2014-06-11,30.2,1.4,Mumbai,2014
2014-06-12,29.2,1.7,Mumbai,2014
2014-06-13,28.4,4.8,Mumbai,2014
2014-06-14,27.8,7.1,Mumbai,2014
2014-06-15,27.1,9.9,Mumbai,2014
2014-06-16,27.4,10.5,Mumbai,2014
2014-06-17,27.8,5.1,Mumbai,2014
2014-06-18,27.7,6.6,Mumbai,2014
2014-06-19,27.8,8.5,Mumbai,2014
2014-06-20,28.7,6.1,Mumbai,2014
2014-06-21,28.6,7.0,Mumbai,2014
2014-06-22,28.4,5.6,Mumbai,2014
2014-06-23,28.4,5.0,Mumbai,2014
2014-06-24,28.5,4.0,Mumbai,2014
2014-06-25,28.5,4.3,Mumbai,2014
2014-06-26,28.6,1.4,Mumbai,2014
2014-06-27,28.5,1.3,Mumbai,2014
2014-06-28,28.4,1.2,Mumbai,2014
2014-06-29,28.9,1.8,Mumbai,2014
2014-06-30,28.4,2.9,Mumbai,2014
2014-07-01,28.3,2.7,Mumbai,2014
2014-07-02,27.3,6.8,Mumbai,2014
2014-07-03,26.6,7.9,Mumbai,2014
2014-07-04,27.0,4.8,Mumbai,2014
2014-07-05,27.8,5.2,Mumbai,2014
2014-07-06,27.8,4.5,Mumbai,2014
2014-07-07,27.4,6.3,Mumbai,2014
2014-07-08,26.9,6.4,Mumbai,2014
2014-07-09,26.4,10.2,Mumbai,2014
2014-07-10,26.0,44.6,Mumbai,2014
2014-07-11,26.2,73.0,Mumbai,2014
2014-07-12,26.0,33.8,Mumbai,2014
2014-07-13,26.4,14.0,Mumbai,2014
2014-07-14,26.6,28.0,Mumbai,2014
2014-07-15,26.2,64.9,Mumbai,2014
2014-07-16,26.1,47.7,Mumbai,2014
2014-07-17,26.8,26.8,Mumbai,2014
2014-07-18,26.8,16.6,Mumbai,2014
2014-07-19,26.9,9.4,Mumbai,2014
2014-07-20,26.5,10.7,Mumbai,2014
2014-07-21,25.4,9.3,Mumbai,2014
2014-07-22,25.5,12.7,Mumbai,2014
2014-07-23,25.8,36.5,Mumbai,2014
2014-07-24,26.4,17.2,Mumbai,2014
2014-07-25,26.2,7.8,Mumbai,2014
2014-07-26,26.4,7.4,Mumbai,2014
2014-07-27,26.0,28.3,Mumbai,2014
2014-07-28,25.9,39.5,Mumbai,2014
2014-07-29,25.8,110.0,Mumbai,2014
2014-07-30,26.0,59.4,Mumbai,2014
2014-07-31,26.0,87.2,Mumbai,2014
2014-08-01,26.3,32.4,Mumbai,2014
2014-08-02,26.4,17.9,Mumbai,2014
2014-08-03,26.4,36.2,Mumbai,2014
2014-08-04,26.2,34.6,Mumbai,2014
2014-08-05,25.8,23.9,Mumbai,2014
2014-08-06,25.5,18.2,Mumbai,2014
2014-08-07,25.5,16.5,Mumbai,2014
2014-08-08,25.3,13.1,Mumbai,2014
2014-08-09,25.8,8.7,Mumbai,2014
2014-08-10,25.8,10.0,Mumbai,2014
2014-08-11,25.7,7.9,Mumbai,2014
2014-08-12,25.9,11.6,Mumbai,2014
2014-08-13,26.2,9.2,Mumbai,2014
2014-08-14,26.4,10.2,Mumbai,2014
2014-08-15,25.9,12.9,Mumbai,2014
2014-08-16,25.9,6.8,Mumbai,2014
2014-08-17,26.2,4.9,Mumbai,2014
2014-08-18,26.4,0.8,Mumbai,2014
2014-08-19,27.1,1.7,Mumbai,2014
2014-08-20,27.3,5.9,Mumbai,2014
2014-08-21,27.3,6.5,Mumbai,2014
2014-08-22,26.7,11.6,Mumbai,2014
2014-08-23,27.7,0.1,Mumbai,2014
2014-08-24,27.3,13.4,Mumbai,2014
2014-08-25,26.8,16.9,Mumbai,2014
2014-08-26,25.9,40.1,Mumbai,2014
2014-08-27,25.7,36.9,Mumbai,2014
2014-08-28,25.9,25.7,Mumbai,2014
2014-08-29,26.7,13.4,Mumbai,2014
2014-08-30,26.5,21.6,Mumbai,2014
2014-08-31,25.8,105.8,Mumbai,2014
2014-09-01,25.6,122.7,Mumbai,2014
2014-09-02,25.7,28.1,Mumbai,2014
2014-09-03,26.0,18.9,Mumbai,2014
2014-09-04,26.1,17.0,Mumbai,2014
2014-09-05,25.9,42.4,Mumbai,2014
2014-09-06,26.7,6.8,Mumbai,2014
2014-09-07,26.8,3.7,Mumbai,2014
2014-09-08,25.9,11.4,Mumbai,2014
2014-09-09,25.4,10.7,Mumbai,2014
2014-09-10,25.5,8.2,Mumbai,2014
